,review_body,review_date,hotelName,hotelUrl
216,"I booked this hotel for 3 nights stay. When I checked in, there is no service such as assisting the luggage, induction of the hotel, or even leading you the way to the lift for going upstairs. The location is great as lots of shopping malls and local stores around as well as great restaurants, easy transportation to go everywhere. \The room is in good size but there is no full body mirror in the room, this is the first time that I stayed in a hotel which does not have that. I didn't check the breakfast as they didn't upsell to me anyways. During my stay, I turned on the ""Do not disturb"" but still the housekeeper knocked on my door for couple times and I have to let her in to collect towels.Their check out time is 12:00 and I called them an hour ago before my check out time just as politely to let them know I may be a bit late but will check out asap which the operator just rejected my request. When it was 11:50, not even the check out time, the housekeeper knocked on my door again which I have turned on the ""Do not disturb"" button. So I guessed staffs in the hotel dont really care about that button at all. It is actually very rude as it is not yet my check out time. The lady keep telling me that I have to pay if I stayed over 12:00, excuse me! I have called the operator already, so please communicate well within the company!Last thing is that I wrote some post cards and would like to get the stamps, the receptionist told me that I can get the stamps in the ArtBox which it is a fault information as they didnt sell stamps there at all. = =... I went back to the hotel and asked them if they can help me shipped the post cards (with stamps on) already. This is the first time that the hotel rejected to assist placing the post card and deliver for the customers. Also, they just rejected without providing solution, for example, telling you where you can just drop off the post card as it is a Sunday, post office has been closed.Anyways, my conclusion is that there are lots of hotels in Korea. This is the first time I stayed in this hotel and will be my last time. The staff in the hotel is super stubborn and not flexible dealing with situation and not helpful at all.","June 9, 2019","4    Ocloud Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d7274687-Reviews-Ocloud_Hotel-Seoul.html
217,"Great thing about this hotel is that it's in a quiet street off main Gangnam area which is what we like. Convenience store and restaurants near by which is great Few things to note:1. Sound proof isn't great therefore if you have kids, u might have neighbours banging on their walls to ask u to shut up2. They have washer (which is great) but no dryers. So u would need to hang dry your own clothes in your room if you decided to do your laundries there.Would still return to the hotel if I go Seoul again. Just hope that they would have dryers by then:)","May 5, 2019","4    Ocloud Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d7274687-Reviews-Ocloud_Hotel-Seoul.html
218,"Came because the review seems great. But the service was so disappointing. The hotel is old , the heater was broken, unresponsive and unhelpful staff . Luckily the room is clean lights are dim. Breakfast is so sad and terrible. For this price not worth it. Will not recommend nor come again","April 11, 2019","4    Ocloud Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d7274687-Reviews-Ocloud_Hotel-Seoul.html
219,"Apart from the strategic location, this place was overrated . It s one of the worst service I ever receive from a hotel .1) on March 31st around 8-9pm the hotel deactivated our room access card and checked in our room to stranger customers. The people were able to access our room and walked right in!!! Most ridiculous mistake ever. Both the trainee guy and lady manager on duty had poor English or maybe they pretend to have poor English as it seems like they didn’t want to be responsible . Simply wanted to brush me off by saying sorry end of case. Luckily my korean friend called them to makeup for their mistake, the next day to compensate they upgraded the room.2) overall the staff needs stronger training and service attitude, nobody cares about customer or helpful. Even asking for a trolley to help ourselves with luggage the counter said they dunno how long the other customer will use it for. Very passive and reluctant to give any sort of help, end up seeing the trolley at lobby with no one informing us it s available .3) Breakfast is bad and very little options, they barely even refill. Do not suggestWill not recommend nor ever consider to stay again.","April 3, 2019","4    Ocloud Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d7274687-Reviews-Ocloud_Hotel-Seoul.html
220,"We chose this hotel based on the reviews on Tripadvisor, big mistake! The room was cheap but far from good value. The walls are so thin you can hear your neighbours talking and I was woken up throughout the night by all sorts of noises. The noise was unbearable how when we spoke to the staff they said we had one of the ‘most quiet rooms’. The towels were also old, worn and had holes in them. Overall we were not impressed. Would not recommend this hotel. ","February 10, 2019","4    Ocloud Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d7274687-Reviews-Ocloud_Hotel-Seoul.html
221,"I stayed 3 nights at this hotel bc it was close to where my son was living in Gangnam and affordable. It was reasonably comfortable and quiet and well located. But the afternoon after leaving the hotel for Japan, I noticed bites all over my torso, back, shoulders. There are raised red bumps that if you research bedbug bites, are identical. They sting and are itchy and I can't go to the onsen bc others would be disturbed. Such a bummer to encounter this. In the states we have The Bedbug Registry which is very useful when booking hotels. You can check to see if any were reported before you book. I emailed Ocloud hotel as soon as I discovered this but have not heard back. Nothing. This is terrible bc bedbugs will ruin an entire hotel or apartment if they are not caught early. Judging by the sheer amount of bites on my body, these bugs were numerous and hungry. Please find a hotel elsewhere. This can happen to you.","February 2, 2019","4    Ocloud Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d7274687-Reviews-Ocloud_Hotel-Seoul.html
222,"It has a perfect location - 10-walk to the bus station and subway station. You have access to the shopping area selling international and local brands, restaurants (including shake shack). There are several 7-11s plus Starbucks near the hotel.We stayed in a deluxe room which is spacious, clean, and comfortable. The staff are very helpful and communicate well in English. I will stay again in this hotel if I have the chance to go back again to Seoul.","January 22, 2019","4    Ocloud Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d7274687-Reviews-Ocloud_Hotel-Seoul.html
223,"booked a corner suite room for a night. perfect location, just a few minutes walk to the subway, and a few minutes walk to the crowded gangnam area. there are a lot of delicious restaurant and interesting store like kakao store, makeup sotres, and gotomall. definitely enjoy my stay and would not hesitate to come back.","November 26, 2018","4    Ocloud Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d7274687-Reviews-Ocloud_Hotel-Seoul.html
224,"stayed for 8 days in a standard double room.location is great in gangnam area, close to metro ( 2 minute walk ) and across the main road with many top end shopping option and some local brands. food options are all over and huge number of entertainment is available.staff is very friendly and always supportive. the room was not that big but had all the required appliances for a comfortable stay ( iron, fridge, safe, free wifi, free tea and coffee).","October 31, 2018","4    Ocloud Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d7274687-Reviews-Ocloud_Hotel-Seoul.html
225,"Its convenient to everything, clean and affordable! This was not my choice. Lucky my husband decided to book here or else will really regret! We had a very good experience from hotel to food and shopping. Highly recommended!","August 27, 2018","4    Ocloud Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d7274687-Reviews-Ocloud_Hotel-Seoul.html
226,"Pros are like what the other reviews mentioned - location and price. Bed is comfortable. However, the stay was not as comfortable. The air condition fan was not adjustable. It kept switching on and off through the night. And it’s a loud and strong fan at that. Kept interrupting sleep. No basic amenities like tooth brush and tooth paste provided. The front desk could be a friendlier and more helpful - requested him to see if there was an available room just one hour before check in time and his response was a straight up “no”. Finally the lighting in the rooms and hallway are all white light making the place rather cold and sterile. The toilets are already white tiles and fixtures, felt like a hospital. Will not recommend this unless you absolutely need to be around the area. ","July 23, 2018","4    Ocloud Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d7274687-Reviews-Ocloud_Hotel-Seoul.html
227,"Stayed 4 nights in the Ocloud Hotel (Room 1311) and for the price paid it had everything you could need. Best of all it was a great location. Set back from 2 main roads, it had easy access to the metro around the corner, which has an express train to Gimpo Airport and also connects you via transfer to Seoul Incheon. The hotel was a few streets away from Gangnam metro station and right in the heart of the Gangnam neighborhood which has shopping, restaurants and constant action! I would stay here again if I returned to Seoul.","July 18, 2018","4    Ocloud Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d7274687-Reviews-Ocloud_Hotel-Seoul.html
